label,cleaned_message
spam,valued customer pleased advise following recent draw mobile awarded r 10 00 000 bonus prize call phone
spam,congratulation selected iphone 15
spam,congratulation cash
ham,ur physic get
ham,watching telugu movie wat abt u
spam,urgent 2nd attempt contact u u 1000call phone 2 b4 300603t csbcm4235wc1n3xx callcost150ppmmobilesvary max 7 50
ham,use foreign stamp country good lecture
spam,today vodafone number ending 4882 selected receive 350 award number match call phone 4 receive 350 award
spam,mobile number 3 6 crore samsung uk award receive prize send ur name mobile n0 addres age sex occup email
spam,free entry 2 weekly comp chance win ipod txt pod 80182 get entry call phone 3
spam,limited offer 90 tablet
ham,yeah get unlimited
spam,5000 national contest
ham,uh head much left
ham,symptom u love 1 u like listening song 2 u get stopped u see name beloved 3 u get angry
ham,aah cuddle would lush need lot tea soup kind fumbling
spam,sm ac jsco energy high u may know 2channel 2day ur leadership skill r strong psychic reply w question end reply end jsco
spam,today voda number ending 5226 selected receive 350 award hava match please call phone 0 quoting claim code 1131 standard rate app
ham,gonna say sorry would normal starting panic time sorry seeing tuesday
spam,1000 seasonal contest
ham,able sleep
ham,camera quite good 10 1mega pixel 3optical 5digital doom lovely holiday safe hope hav good journey happy new year see couple week
spam,ur balance 500 ur next question sang uptown girl 80 2 answer txt ur answer 83600 good luck
ham,although told u dat baig face watch really like e watch u gave co fr u thanx 4 everything dat u done today touched
ham,dont know getting message
ham,ful song lyric
spam,hi ur lookin 4 saucy daytime fun wiv busty married woman free next week chat 2 sort time phone 9 janinexx call 1 minmobsmorelkpobox177hp51fl
spam,please call customer service representative phone 10am 9pm w0n guaranteed cash prize r 4 00 000 fl1pkart team
spam,3 free tarot text find love life try 3 free text chance 85555 16 3 free msg 1 50
spam,limited offer 50 watch
spam,special offer get 70 tablet
ham,realy sorry recognise number confused r u please
ham,also family going rhode island wherever leaving alone week new bong gt
spam,special offer get 65 speaker
ham,princess like make love lt gt time per night hope thats problem
ham,probably eat today think gonna pop weekend u miss
spam,identified unusual activity online banking log via secure link http 95 141 32 7 81 default aspx avoid account suspension
ham,k k sister kid
spam,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munsters exorcist twilight url pobox36504w45wq 150p
ham,got rumour going buy apartment chennai
ham,k sent
ham,k tell anything
ham,haha cant tmr forfeit haha
ham,r stayin extra week back next wed rugby weekend hi c u soon
spam,congratulation tv
ham,printed oh lt gt come upstairs
spam,important customer service announcement premier call freephone 0 phone
ham,hmm ill think ok forgiven
ham,rose need water season need change poet need imagination phone need ur sm need ur lovely frndship forever
spam,urgent please update debit card information
spam,7500 international contest
spam,regret inform nab card locked unlock please update security detail url
spam,limited offer 75 phone
spam,bank account suspended verify now
spam,fantasy football back tv go sky gamestar sky active play 250k dream team scoring start saturday register sky opt 88088
ham,well ball time make call
spam,ur going 2 bahamas callfreefone phone 5 speak live operator claim either bahamas cruise 2000 cash 18 opt txt x phone 7
spam,u secret admirer looking 2 make contact u find r reveal think ur special call phone 9
spam,lord ring return king store reply lotr 2 june 4 chance 2 win lotr soundtrack cd stdtxtrate reply stop end txts
spam,important message amazon
ham,let go library weekend
ham,7 esplanade mind giving lift co got car today
ham,hello drivby 0quit edrunk sorry iff pthis make senrd dnot dancce 2 drum n basq ihave fun 2nhite x ro xxxxxxx
ham,hi probably much fun get message thought id txt u co im bored james farting night
spam,free tablet limited time offer
spam,simpson movie released july 2007 name band died start film green day b blue day c red day send b c
ham,hello beautiful r u ok kinda ad row wiv walked pub wanted night wiv u miss u
ham,staff placement training amrita college
spam,claim 50000 bonus now offer expires today
spam,loan purpose 500 75 000 homeowner tenant welcome previously refused still help call free 0 phone text back help
ham,hi please get lt gt dollar loan pay back mid february pls
spam,special offer get 80 watch
spam,natalja 25 f inviting friend reply yes 440 440 see url stop send stop frnd 62468
spam,account alert netflix requires verification
ham,thanks looking really appreciate
spam,congratulation ipad pro click claim
ham,fine bitch later
ham,nope wif si lor aft bathing dog bathe look like going 2 rain soon
ham,well officially philosophical hole u wanna call home ready saved
spam,special offer get 30 drone
ham,tmrw im finishing 9 door
ham,nah dub je still buff
ham,right though give space want need really starting become issue going suggest setting definite move still greece maybe ready
ham,lol please actually send pic right wanna see pose comb hair dryer something
spam,special offer 70
ham,want kfc tuesday buy 2 meal 2 gravy 2 mark 2
ham,reassuring crazy world
spam,dear voucher holder next meal u use following link pc 2 enjoy 2 4 1 dining experience url
ham,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal wn 2 hit girl boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy
spam,mobile internet ka full fayda ab karo download mp3 image video game sirf re1 mein click url surfing 10p 10kb
spam,loa homeowner tenant welcome previously refused still help call free 0 phone text back help
spam,account alert credit card requires verification
spam,exclusive deal 60
spam,congratulation rolex watch
spam,winner specially selected receive 1000 cash 2000 award speak live operator claim call phone 09am 7pm cost 10p
spam,natalja 25 f inviting friend call phone 4
ham,playin space poker u
ham,prakesh know
ham,wanted say holy shit guy kidding bud
ham,lol yep yesterday already got fireplace another icon sitting
spam,please call customer service representative phone 10am 9pm w0n guaranteed cash prize r 7 00 000 fl1pkart team
ham,wylie tampa sarasota
ham,ur paper e morn aft tmr
ham,yup ok thanx
spam,u r subscribed 2 textcomp 250 wkly comp 1st wk free question follows subsequent wks email unsubscribe txt stop 2 84128 custcare phone 0
spam,local covid19 study compensation 1 220 qualify 1200cash4study1 com
spam,hot live fantasy call phone 0 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 k
spam,1 new message please call phone 0
ham,reason spoken year anyways great week best exam
spam,special offer get 80 watch
spam,earned 1000 reward
spam,urgent amazon account compromised verify now
spam,500 holiday contest
ham,meant middle left right
spam,taking part mobile survey yesterday 500 text 2 use however wish 2 get txts send txt 80160 c url 1 50p
ham,good afternoon starshine boytoy crave yet sip cappuccino miss babe teasing kiss
spam,winner selected headphone
spam,limited offer 40 drone
ham,hope good week checking
ham,wow never realized embarassed accomodations thought liked since best could always seemed happy cave sorry give sorry offered sorry room embarassing
spam,shop till u drop either 10k 5k 500 cash 100 travel voucher call phone 0 ntt po box cr01327bt fixedline cost 150ppm mobile vary
spam,urgent paypal compromised verify now
spam,atm block dear customer due system upgrade atm card de activated activate call customer care help phone 4
spam,well done england get official poly ringtone colour flag yer mobile text tone flag 84199
spam,n 45days reduce fat 8 inch use sauna slim belt 650 vibration belt 999 ncr 50rs extra free yoko call phone 931130487
ham,hey inconvenient si huh
spam,received 2000 refund please verify
ham,r meeting
spam,received 100000 refund please verify
ham,u meet fren dun wan meet ah muz b guy rite
spam,urgent please call regarding membership
ham,okie scared u say fat u dun wan already
spam,important customer service announcement call freephone 0 phone
spam,romantic paris 2 night 2 flight 79 book 4 next year call phone 0ts c apply
spam,u secret admirer looking 2 make contact u find r reveal think ur special call phone 9
ham,uncle timi help clearing car
ham,thanks food really appreciate
spam,receiving week triple echo ringtone shortly enjoy
spam,double min double txt 1 2 price linerental latest orange bluetooth mobile call mobileupd8 latest offer phone 2 call2optout lf56
ham,guy getting back g said thinking staying mcr
spam,back 2 work 2morro half term u c 2nite 4 sexy passion b4 2 go back chat phone 1 luv dena call 1 minmobsmorelkpobox177hp51fl
spam,make career recession proof 1 year executive master program information security get qualified 1 88 000 job sm call phone
ham,putting ready lt time gt
spam,urgent trying contact last weekend draw show u 1000 prize guaranteed call phone 5 claim code k52 valid 12hrs 150p pm
spam,today voda number ending 1225 selected receive 50award match please call phone 0 quoting claim code 3100 standard rate app
ham,gal n boy walking park gal hold ur hand boy u think would run away gal jst wana c feel walking heaven prince gn
spam,u selected stay 1 250 top british hotel nothing holiday valued 350 dial phone 0 claim national rate call bx526 sw73ss
ham,networking job
ham,pay first lar da stock comin
spam,pl battle royale gilchrist v warne today 8pm click url ipl mobile stop mix alert click url
spam,mobile number 5000 claim call u back ring claim hot line phone 1
ham,wishing beautiful day moment revealing even thing keep smiling enjoy
spam,limited offer 45 drone
ham,change e one next escalator
ham,sorry call later meeting sir
ham,okay well thanks clarification
ham,shant disturb u anymore jia
ham,beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning
spam,santa calling would little one like call santa xmas eve call phone 1 book time calls1 50ppm last 3mins 30 c url
ham,vikky come around lt time gt
ham,k deleted contact
spam,dear dave final notice collect 4 tenerife holiday 5000 cash award call phone 6 landline tc sae box326 cw25wx 150ppm
